date,symbol,open,high,low,close,volume,market_cap,daily_return,sp500,treasury_spread,fear_greed,gold_price_usd
2022-04-05,STX/USDT,1.457,1.477,1.401,1.403,1776240.6,2492065.5618000003,-0.0364010989010988,4525.12,0.03,53.0,1947.8
2022-04-06,STX/USDT,1.404,1.404,1.254,1.258,3596309.3,4524157.0994,-0.1033499643620812,4481.15,0.11,48.0,1947.8
2022-03-24,ZEN/USDT,45.54,45.92,43.62,45.32,102616.41,4650575.7012,-0.0130185348631951,4520.16,0.21,40.0,1856.3
2022-03-25,ZEN/USDT,45.32,47.02,43.73,44.73,161819.34,7238179.078199999,-0.0130185348631951,4543.06,0.18,47.0,1856.3
2022-03-26,ZEN/USDT,44.75,47.08,43.87,46.77,132251.01,6185379.7377,0.0456069751844401,4543.06,0.18,51.0,1856.3
2022-03-27,ZEN/USDT,46.77,52.3,46.52,50.03,264741.26,13245005.2378,0.0697028009407738,4543.06,0.18,49.0,1856.3
2022-03-28,ZEN/USDT,50.09,51.53,47.05,47.73,154052.71,7352935.848299999,-0.04597241655007,4575.52,0.11,60.0,1856.3
2022-03-29,ZEN/USDT,47.71,50.37,47.12,49.07,117561.94,5768764.3958,0.0280745862141211,4631.6,0.06,56.0,1856.3
2022-03-30,ZEN/USDT,49.12,50.95,47.14,50.13,103674.16,5197185.6408,0.0216017933564296,4602.45,0.04,55.0,1856.3
2022-03-31,ZEN/USDT,50.13,53.3,47.68,48.9,176424.84,8627174.675999999,-0.0245362058647516,4530.41,0.04,52.0,1947.8
2022-04-01,ZEN/USDT,48.84,51.7,46.12,51.35,190210.15,9767291.2025,0.0501022494887526,4545.86,-0.05,50.0,1947.8
2022-04-02,ZEN/USDT,51.34,52.97,48.25,48.48,204688.82,9923313.9936,-0.0558909444985394,4545.86,-0.05,52.0,1947.8
2022-04-03,ZEN/USDT,48.49,50.31,47.23,49.53,150271.19,7442932.040700001,0.0216584158415842,4545.86,-0.05,48.0,1947.8
2022-04-04,ZEN/USDT,49.53,50.96,46.5,48.97,211578.52,10361000.1244,-0.0113062790228144,4582.64,-0.01,52.0,1947.8
2022-04-05,ZEN/USDT,49.0,49.73,45.71,46.03,111638.64,5138726.5992,-0.0600367571982846,4525.12,0.03,53.0,1947.8
2022-04-06,ZEN/USDT,46.0,46.31,41.11,41.3,223361.19,9224817.147,-0.1027590701716273,4481.15,0.11,48.0,1947.8
2022-03-24,DCR/USDT,59.4,61.0,57.6,58.7,11172.269,655812.1903,0.0221465076660987,4520.16,0.21,40.0,1856.3
2022-03-25,DCR/USDT,58.7,60.7,58.1,60.0,7347.291,440837.46,0.0221465076660987,4543.06,0.18,47.0,1856.3
2022-03-26,DCR/USDT,60.2,61.3,59.7,61.2,5522.349,337967.7588,0.02,4543.06,0.18,51.0,1856.3
2022-03-27,DCR/USDT,61.3,65.2,60.4,65.1,13463.45,876470.595,0.0637254901960782,4543.06,0.18,49.0,1856.3
2022-03-28,DCR/USDT,65.0,67.5,64.4,64.4,10847.072,698551.4368,-0.0107526881720428,4575.52,0.11,60.0,1856.3
2022-03-29,DCR/USDT,64.5,67.3,64.1,66.6,10157.528,676491.3648,0.0341614906832297,4631.6,0.06,56.0,1856.3
2022-03-30,DCR/USDT,66.6,67.4,64.1,65.0,9703.06,630698.9,-0.0240240240240239,4602.45,0.04,55.0,1856.3
2022-03-31,DCR/USDT,65.0,66.4,61.2,62.0,12519.113,776185.0059999999,-0.0461538461538461,4530.41,0.04,52.0,1947.8
2022-04-01,DCR/USDT,62.2,65.0,60.1,63.6,9466.634,602077.9224,0.0258064516129032,4545.86,-0.05,50.0,1947.8
2022-04-02,DCR/USDT,63.6,65.5,63.5,64.4,5744.894,369971.1736,0.0125786163522012,4545.86,-0.05,52.0,1947.8
2022-04-03,DCR/USDT,64.3,66.1,63.2,65.3,6422.811,419409.5583,0.0139751552795028,4545.86,-0.05,48.0,1947.8
2022-04-04,DCR/USDT,65.5,65.9,61.9,64.3,9895.161,636258.8523,-0.0153139356814701,4582.64,-0.01,52.0,1947.8
2022-04-05,DCR/USDT,64.3,66.0,61.9,62.0,6724.1,416894.2,-0.035769828926905,4525.12,0.03,53.0,1947.8
2022-04-06,DCR/USDT,62.0,62.6,58.5,58.7,8198.261,481237.9207000001,-0.0532258064516129,4481.15,0.11,48.0,1947.8
2022-03-24,ANKR/USDT,0.07616,0.08047,0.07603,0.08004,91763918.2,7344784.012728,-0.0122438780609694,4520.16,0.21,40.0,1856.3
2022-03-25,ANKR/USDT,0.08003,0.0834,0.07766,0.07906,115149554.8,9103723.802488,-0.0122438780609694,4543.06,0.18,47.0,1856.3
2022-03-26,ANKR/USDT,0.07904,0.08827,0.07776,0.08552,140411988.7,12008033.273624,0.0817100935997976,4543.06,0.18,51.0,1856.3
2022-03-27,ANKR/USDT,0.08549,0.08823,0.0823,0.08781,110945808.4,9742151.435604,0.02677736202058,4543.06,0.18,49.0,1856.3
2022-03-28,ANKR/USDT,0.08774,0.09,0.08338,0.08489,102003244.0,8659055.383159999,-0.0332536157613029,4575.52,0.11,60.0,1856.3
2022-03-29,ANKR/USDT,0.08503,0.09077,0.08454,0.08751,106381152.8,9309414.681528,0.0308634703734245,4631.6,0.06,56.0,1856.3
2022-03-30,ANKR/USDT,0.08751,0.098,0.08399,0.09277,209407964.3,19426776.848111004,0.0601074162952806,4602.45,0.04,55.0,1856.3
2022-03-31,ANKR/USDT,0.0928,0.09811,0.08763,0.09517,356066448.9,33886843.941813,0.0258704322518055,4530.41,0.04,52.0,1947.8
2022-04-01,ANKR/USDT,0.09518,0.09699,0.08857,0.09528,165508004.2,15769602.640176,0.0011558264158872,4545.86,-0.05,50.0,1947.8
2022-04-02,ANKR/USDT,0.0953,0.10295,0.09423,0.09671,177771317.9,17192264.154109,0.0150083963056255,4545.86,-0.05,52.0,1947.8
2022-04-03,ANKR/USDT,0.09684,0.101,0.09394,0.0975,93996553.8,9164663.9955,0.008168751938786,4545.86,-0.05,48.0,1947.8
2022-04-04,ANKR/USDT,0.09761,0.09761,0.08744,0.09193,103172727.2,9484668.811496,-0.0571282051282051,4582.64,-0.01,52.0,1947.8
2022-04-05,ANKR/USDT,0.09191,0.097,0.08891,0.09108,131835026.0,12007534.168079998,-0.0092461655607527,4525.12,0.03,53.0,1947.8
2022-04-06,ANKR/USDT,0.09115,0.0935,0.07687,0.07738,163679662.6,12665532.291988,-0.1504172156346068,4481.15,0.11,48.0,1947.8
2022-03-24,DATA/USDT,0.07806,0.07893,0.07641,0.07803,26692824.0,2082841.05672,-0.0194796872997565,4520.16,0.21,40.0,1856.3
2022-03-25,DATA/USDT,0.07804,0.07922,0.07605,0.07651,23161393.6,1772078.224336,-0.0194796872997565,4543.06,0.18,47.0,1856.3
2022-03-26,DATA/USDT,0.0765,0.082,0.07606,0.07973,18996781.6,1514613.396968,0.0420860018298261,4543.06,0.18,51.0,1856.3
2022-03-27,DATA/USDT,0.07973,0.08272,0.07848,0.08266,33058865.6,2732645.830496,0.0367490279693967,4543.06,0.18,49.0,1856.3
2022-03-28,DATA/USDT,0.08248,0.08478,0.0813,0.0817,33360235.9,2725531.27303,-0.0116138398257924,4575.52,0.11,60.0,1856.3
2022-03-29,DATA/USDT,0.0817,0.08567,0.0807,0.08376,34084253.9,2854897.106664,0.0252141982864138,4631.6,0.06,56.0,1856.3
2022-03-30,DATA/USDT,0.08376,0.08429,0.08101,0.08327,28736261.2,2392868.470124,-0.0058500477554919,4602.45,0.04,55.0,1856.3
2022-03-31,DATA/USDT,0.08324,0.0868,0.08042,0.08087,30595211.9,2474234.786353,-0.028821904647532,4530.41,0.04,52.0,1947.8
2022-04-01,DATA/USDT,0.08091,0.08768,0.07985,0.08699,37398603.2,3253304.492368,0.0756770124891801,4545.86,-0.05,50.0,1947.8
2022-04-02,DATA/USDT,0.08699,0.08926,0.0852,0.08529,45141899.4,3850152.599826,-0.0195424761466834,4545.86,-0.05,52.0,1947.8
2022-04-03,DATA/USDT,0.08529,0.129,0.08391,0.10659,580461519.8,61871393.395482,0.2497361941610973,4545.86,-0.05,48.0,1947.8
2022-04-04,DATA/USDT,0.10649,0.1338,0.09111,0.09255,1005389485.8,93048796.91078998,-0.1317196735153392,4582.64,-0.01,52.0,1947.8
2022-04-05,DATA/USDT,0.09255,0.0979,0.08728,0.08766,128245342.7,11241986.741082,-0.0528363047001619,4525.12,0.03,53.0,1947.8
2022-04-06,DATA/USDT,0.08766,0.08854,0.07846,0.07859,47769291.7,3754188.634703,-0.1034679443303674,4481.15,0.11,48.0,1947.8
2022-03-24,MDT/USDT,0.05379,0.0596,0.051,0.05425,231662493.7,12567690.283225,-0.0016589861751151,4520.16,0.21,40.0,1856.3
2022-03-25,MDT/USDT,0.05424,0.058,0.05293,0.05416,124233449.5,6728483.62492,-0.0016589861751151,4543.06,0.18,47.0,1856.3
2022-03-26,MDT/USDT,0.05419,0.05693,0.05372,0.05543,57116439.5,3165964.241485,0.0234490398818316,4543.06,0.18,51.0,1856.3
2022-03-27,MDT/USDT,0.05538,0.05927,0.05534,0.05878,96199330.6,5654596.652667999,0.0604365866859102,4543.06,0.18,49.0,1856.3
2022-03-28,MDT/USDT,0.05864,0.06076,0.05652,0.05657,94038525.5,5319759.387535,-0.0375978223885674,4575.52,0.11,60.0,1856.3
2022-03-29,MDT/USDT,0.05664,0.06007,0.0563,0.05825,50974151.5,2969244.324875,0.0296977196393848,4631.6,0.06,56.0,1856.3
2022-03-30,MDT/USDT,0.05821,0.05912,0.05591,0.05726,40763392.2,2334111.8373720003,-0.0169957081545065,4602.45,0.04,55.0,1856.3
2022-03-31,MDT/USDT,0.05721,0.06947,0.05715,0.06196,305099071.6,18903938.476336,0.0820817324484806,4530.41,0.04,52.0,1947.8
2022-04-01,MDT/USDT,0.06201,0.06304,0.05236,0.0583,147197576.7,8581618.721609998,-0.0590703679793416,4545.86,-0.05,50.0,1947.8
2022-04-02,MDT/USDT,0.0583,0.0619,0.0581,0.05885,95938865.5,5646002.234675,0.009433962264151,4545.86,-0.05,52.0,1947.8
2022-04-03,MDT/USDT,0.05885,0.067,0.0576,0.06281,155118007.7,9742962.063637,0.0672897196261683,4545.86,-0.05,48.0,1947.8
2022-04-04,MDT/USDT,0.0628,0.06572,0.05921,0.06326,114899644.8,7268551.530048,0.0071644642572836,4582.64,-0.01,52.0,1947.8
2022-04-05,MDT/USDT,0.06325,0.06402,0.0605,0.06135,54341016.1,3333821.337735,-0.0301928548846031,4525.12,0.03,53.0,1947.8
2022-04-06,MDT/USDT,0.06138,0.06143,0.05431,0.05448,76410856.6,4162863.467568,-0.1119804400977995,4481.15,0.11,48.0,1947.8
2022-03-24,ALGO/USDT,0.8388,0.908,0.8212,0.8911,46497264.0,41433711.9504,-0.002693300415217,4520.16,0.21,40.0,1856.3
2022-03-25,ALGO/USDT,0.8908,0.9499,0.8822,0.8887,61414552.0,54579112.3624,-0.002693300415217,4543.06,0.18,47.0,1856.3
2022-03-26,ALGO/USDT,0.8887,0.92,0.8753,0.9116,24603765.0,22428792.174,0.025767975694835,4543.06,0.18,51.0,1856.3
2022-03-27,ALGO/USDT,0.9116,0.9498,0.895,0.9493,24198146.0,22971299.9978,0.0413558578323827,4543.06,0.18,49.0,1856.3
2022-03-28,ALGO/USDT,0.9492,0.9739,0.8922,0.9068,37338627.0,33858666.9636,-0.0447698304013483,4575.52,0.11,60.0,1856.3
2022-03-29,ALGO/USDT,0.9071,0.9638,0.8981,0.923,39064270.0,36056321.21,0.017865019850022,4631.6,0.06,56.0,1856.3
2022-03-30,ALGO/USDT,0.9228,0.9557,0.8814,0.9266,43231856.0,40058637.7696,0.0039003250270854,4602.45,0.04,55.0,1856.3
2022-03-31,ALGO/USDT,0.9268,0.9886,0.9096,0.9293,52408387.0,48703114.0391,0.0029138786963092,4530.41,0.04,52.0,1947.8
2022-04-01,ALGO/USDT,0.9293,0.9624,0.8887,0.9391,38982195.0,36608179.3245,0.0105455719358658,4545.86,-0.05,50.0,1947.8
2022-04-02,ALGO/USDT,0.9393,0.977,0.8965,0.9068,48615895.0,44084893.586,-0.0343946331594079,4545.86,-0.05,52.0,1947.8
2022-04-03,ALGO/USDT,0.9066,0.9478,0.888,0.9353,28740792.0,26881262.7576,0.0314292015880017,4545.86,-0.05,48.0,1947.8
2022-04-04,ALGO/USDT,0.9354,0.9368,0.85,0.8827,42136651.0,37194021.8377,-0.0562386400085533,4582.64,-0.01,52.0,1947.8
2022-04-05,ALGO/USDT,0.8824,0.9004,0.8307,0.8345,35442205.0,29576520.0725,-0.0546051886258072,4525.12,0.03,53.0,1947.8
2022-04-06,ALGO/USDT,0.8348,0.8373,0.765,0.7661,48875684.0,37443661.5124,-0.0819652486518873,4481.15,0.11,48.0,1947.8
2022-03-24,EUR/USDT,1.099,1.101,1.096,1.1,26524573.2,29177030.520000003,-0.0027272727272728,4520.16,0.21,40.0,1856.3
2022-03-25,EUR/USDT,1.099,1.103,1.096,1.097,24754290.8,27155457.0076,-0.0027272727272728,4543.06,0.18,47.0,1856.3
2022-03-26,EUR/USDT,1.096,1.097,1.096,1.096,13850138.0,15179751.248000002,-0.0009115770282588,4543.06,0.18,51.0,1856.3
2022-03-27,EUR/USDT,1.096,1.098,1.096,1.097,19157411.2,21015680.0864,0.0009124087591239,4543.06,0.18,49.0,1856.3
2022-03-28,EUR/USDT,1.097,1.099,1.093,1.098,38966191.4,42784878.1572,0.000911577028259,4575.52,0.11,60.0,1856.3
2022-03-29,EUR/USDT,1.099,1.113,1.096,1.107,40403910.9,44727129.3663,0.0081967213114753,4631.6,0.06,56.0,1856.3
2022-03-30,EUR/USDT,1.107,1.117,1.107,1.115,39809261.1,44387326.1265,0.0072267389340561,4602.45,0.04,55.0,1856.3
2022-03-31,EUR/USDT,1.116,1.118,1.104,1.105,46470770.9,51350201.8445,-0.0089686098654708,4530.41,0.04,52.0,1947.8
2022-04-01,EUR/USDT,1.105,1.107,1.101,1.102,39997051.7,44076750.9734,-0.0027149321266967,4545.86,-0.05,50.0,1947.8
2022-04-02,EUR/USDT,1.103,1.105,1.102,1.104,24856124.8,27441161.779200003,0.0018148820326677,4545.86,-0.05,52.0,1947.8
2022-04-03,EUR/USDT,1.104,1.104,1.1,1.104,23343935.7,25771705.0128,0.0,4545.86,-0.05,48.0,1947.8
2022-04-04,EUR/USDT,1.104,1.105,1.094,1.096,42216273.6,46269035.865600005,-0.0072463768115942,4582.64,-0.01,52.0,1947.8
2022-04-05,EUR/USDT,1.096,1.098,1.088,1.09,38780503.0,42270748.27,-0.0054744525547445,4525.12,0.03,53.0,1947.8
2022-04-06,EUR/USDT,1.09,1.093,1.086,1.088,45668337.6,49687151.3088,-0.0018348623853211,4481.15,0.11,48.0,1947.8
2022-03-24,IOTA/USDT,0.7819,0.8292,0.767,0.8052,17221894.0,13867069.0488,-0.0285643318430204,4520.16,0.21,40.0,1856.3
2022-03-25,IOTA/USDT,0.8047,0.8183,0.7704,0.7822,11614556.0,9084905.7032,-0.0285643318430204,4543.06,0.18,47.0,1856.3
2022-03-26,IOTA/USDT,0.7823,0.8326,0.7761,0.8312,9206155.0,7652156.036,0.0626438251086678,4543.06,0.18,51.0,1856.3
2022-03-27,IOTA/USDT,0.8313,0.88,0.817,0.875,20825104.0,18221966.0,0.0526948989412896,4543.06,0.18,49.0,1856.3
2022-03-28,IOTA/USDT,0.8754,0.906,0.8403,0.8484,17273260.0,14654633.784,-0.0303999999999999,4575.52,0.11,60.0,1856.3
2022-03-29,IOTA/USDT,0.8483,0.8978,0.8401,0.8635,13976247.0,12068489.2845,0.0177982083922678,4631.6,0.06,56.0,1856.3
2022-03-30,IOTA/USDT,0.8633,0.8988,0.8312,0.892,12190029.0,10873505.868,0.0330052113491603,4602.45,0.04,55.0,1856.3
2022-03-31,IOTA/USDT,0.8925,0.9488,0.8409,0.8523,27986549.0,23852935.7127,-0.0445067264573991,4530.41,0.04,52.0,1947.8
2022-04-01,IOTA/USDT,0.8526,0.8918,0.822,0.8913,14842591.0,13229201.3583,0.0457585357268568,4545.86,-0.05,50.0,1947.8
2022-04-02,IOTA/USDT,0.8915,0.929,0.8781,0.8912,13724439.0,12231220.0368,-0.0001121956692471,4545.86,-0.05,52.0,1947.8
2022-04-03,IOTA/USDT,0.8909,0.9128,0.8801,0.9011,8503687.0,7662672.3557,0.0111086175942549,4545.86,-0.05,48.0,1947.8
2022-04-04,IOTA/USDT,0.9012,0.9116,0.8273,0.8645,11300547.0,9769322.8815,-0.0406170236377759,4582.64,-0.01,52.0,1947.8
2022-04-05,IOTA/USDT,0.8645,0.8666,0.8176,0.8231,9839044.0,8098517.116400001,-0.047888953152111,4525.12,0.03,53.0,1947.8
2022-04-06,IOTA/USDT,0.8231,0.8233,0.732,0.736,16452986.0,12109397.696,-0.1058194630057102,4481.15,0.11,48.0,1947.8
2022-03-24,ARDR/USDT,0.2045,0.2124,0.2017,0.211,4027897.0,849886.267,-0.0023696682464454,4520.16,0.21,40.0,1856.3
2022-03-25,ARDR/USDT,0.211,0.2144,0.2058,0.2105,2218182.0,466927.311,-0.0023696682464454,4543.06,0.18,47.0,1856.3
2022-03-26,ARDR/USDT,0.2103,0.2216,0.2075,0.2201,2597920.0,571802.1919999999,0.0456057007125889,4543.06,0.18,51.0,1856.3
2022-03-27,ARDR/USDT,0.22,0.2549,0.2178,0.2374,15379429.0,3651076.4446,0.0786006360745117,4543.06,0.18,49.0,1856.3
2022-03-28,ARDR/USDT,0.2374,0.2549,0.2344,0.2362,6870957.0,1622920.0433999998,-0.0050547598989048,4575.52,0.11,60.0,1856.3
2022-03-29,ARDR/USDT,0.236,0.2441,0.2302,0.239,3056584.0,730523.576,0.0118543607112615,4631.6,0.06,56.0,1856.3
2022-03-30,ARDR/USDT,0.2382,0.2474,0.2262,0.2471,4340905.0,1072637.6254999998,0.0338912133891213,4602.45,0.04,55.0,1856.3
2022-03-31,ARDR/USDT,0.247,0.2545,0.2359,0.249,5430769.0,1352261.481,0.0076891946580333,4530.41,0.04,52.0,1947.8
2022-04-01,ARDR/USDT,0.2491,0.2584,0.2382,0.2581,4548361.0,1173931.9741,0.0365461847389558,4545.86,-0.05,50.0,1947.8
2022-04-02,ARDR/USDT,0.2581,0.2763,0.2507,0.2752,9271366.0,2551479.9232,0.0662533901588531,4545.86,-0.05,52.0,1947.8
2022-04-03,ARDR/USDT,0.2746,0.2746,0.2557,0.2624,5204889.0,1365762.8736,-0.0465116279069767,4545.86,-0.05,48.0,1947.8
2022-04-04,ARDR/USDT,0.2624,0.2899,0.2399,0.2486,12530759.0,3115146.6874,-0.0525914634146342,4582.64,-0.01,52.0,1947.8
2022-04-05,ARDR/USDT,0.2488,0.2585,0.2419,0.2443,4598328.0,1123371.5304,-0.0172968624296058,4525.12,0.03,53.0,1947.8
2022-04-06,ARDR/USDT,0.2446,0.2559,0.2138,0.2154,5070418.0,1092168.0372,-0.1182971756037657,4481.15,0.11,48.0,1947.8
2022-03-24,SNX/USDT,5.375,5.536,5.143,5.28,3036731.6,16033942.848,-0.0431818181818183,4520.16,0.21,40.0,1856.3
2022-03-25,SNX/USDT,5.278,5.43,4.966,5.052,2441774.2,12335843.2584,-0.0431818181818183,4543.06,0.18,47.0,1856.3
2022-03-26,SNX/USDT,5.053,5.27,5.009,5.116,1441985.8,7377199.352799999,0.0126682501979413,4543.06,0.18,51.0,1856.3
2022-03-27,SNX/USDT,5.117,5.433,5.105,5.414,2142852.2,11601401.8108,0.0582486317435495,4543.06,0.18,49.0,1856.3
2022-03-28,SNX/USDT,5.414,5.77,5.245,5.357,3236200.5,17336326.0785,-0.0105282600664942,4575.52,0.11,60.0,1856.3
2022-03-29,SNX/USDT,5.357,5.948,5.334,5.711,3182852.8,18177272.3408,0.0660817621803249,4631.6,0.06,56.0,1856.3
2022-03-30,SNX/USDT,5.71,6.719,5.665,6.636,5237299.0,34754716.164,0.1619681316757135,4602.45,0.04,55.0,1856.3
2022-03-31,SNX/USDT,6.636,7.261,6.546,6.81,6280987.8,42773526.918,0.0262206148282095,4530.41,0.04,52.0,1947.8
2022-04-01,SNX/USDT,6.815,8.19,6.62,7.713,7829947.2,60392382.7536,0.1325991189427313,4545.86,-0.05,50.0,1947.8
2022-04-02,SNX/USDT,7.713,7.798,7.071,7.198,3923642.6,28242379.434800003,-0.0667703876572021,4545.86,-0.05,52.0,1947.8
2022-04-03,SNX/USDT,7.202,7.467,7.024,7.313,2239830.7,16379881.9091,0.0159766601833841,4545.86,-0.05,48.0,1947.8
2022-04-04,SNX/USDT,7.314,7.415,6.66,6.957,2937920.4,20439112.2228,-0.0486804321072062,4582.64,-0.01,52.0,1947.8
2022-04-05,SNX/USDT,6.957,7.003,6.095,6.13,2608392.6,15989446.638,-0.1188730774759235,4525.12,0.03,53.0,1947.8
2022-04-06,SNX/USDT,6.13,6.147,5.361,5.384,3482929.3,18752091.3512,-0.1216965742251222,4481.15,0.11,48.0,1947.8
